"Data_source","x","y","dsid","type","AUPRC_label"
"cGAN",0.541,0.941961694718514,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.542,0.942062572421784,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.543,0.942163100057837,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.544,0.942263279445728,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.545,0.942363112391931,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.546,0.942462600690449,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.547,0.942561746122918,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.548,0.942660550458716,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.549,0.942759015455066,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.55,0.942857142857143,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.551,0.942954934398175,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.552,0.943052391799544,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.553,0.943149516770893,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.554,0.943246311010216,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.555,0.943342776203966,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.556,0.943438914027149,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.557,0.943534726143422,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.558,0.943630214205186,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.559,0.943725379853686,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.56,0.943820224719101,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.561,0.943914750420639,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.562,0.944008958566629,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.563,0.944102850754612,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.564,0.944196428571429,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.565,0.944289693593315,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.566,0.944382647385984,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.566666666666667,0.944444444444444,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.566666666666667,0.894736842105263,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.567,0.894792214623882,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.568,0.894957983193277,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.569,0.89512323020451,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.57,0.895287958115183,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.571,0.895452169367486,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.572,0.895615866388309,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.573,0.895779051589369,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.574,0.895941727367326,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.575,0.896103896103896,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.576,0.896265560165975,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.577,0.896426721905748,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.578,0.896587383660807,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.579,0.896747547754259,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.58,0.896907216494845,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.581,0.897066392177046,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.582,0.897225077081192,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.583,0.897383273473576,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.584,0.897540983606557,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.585,0.89769820971867,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.586,0.897854954034729,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.587,0.898011218765936,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.588,0.89816700610998,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.589,0.898322318251144,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.59,0.898477157360406,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.591,0.89863152559554,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.592,0.898785425101215,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.593,0.898938858009096,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.594,0.899091826437941,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.595,0.899244332493703,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.596,0.899396378269618,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.597,0.899547965846308,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.598,0.899699097291876,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.599,0.899849774661993,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.6,0.9,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.6,0.857142857142857,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.6,0.818181818181818,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.601,0.818429414434862,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.602,0.818676337262013,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.603,0.818922589406971,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.604,0.819168173598553,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.605,0.81941309255079,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.606,0.81965734896303,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.607,0.819900945520036,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.608,0.820143884892086,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.609,0.82038616973507,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.61,0.820627802690583,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.611,0.820868786386028,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.612,0.821109123434705,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.613,0.821348816435909,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.614,0.821587867975022,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.615,0.821826280623608,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.616,0.822064056939502,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.617,0.822301199466904,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.618,0.822537710736469,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.619,0.822773593265397,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.62,0.823008849557522,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.621,0.823243482103403,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.622,0.823477493380406,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.623,0.823710885852799,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.624,0.823943661971831,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.625,0.824175824175824,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.626,0.824407374890255,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.627,0.824638316527839,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.628,0.824868651488616,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.629,0.825098382160035,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.63,0.825327510917031,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.631,0.825556040122111,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.632,0.825783972125436,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.633,0.826011309264898,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.633333333333333,0.826086956521739,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.634,0.826238053866203,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.635,0.82646420824295,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.636,0.826689774696707,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.637,0.826914755517092,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.638,0.82713915298185,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.639,0.827362969356927,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.64,0.827586206896552,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.641,0.827808867843306,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.642,0.828030954428203,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.643,0.82825246887076,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.644,0.828473413379074,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.645,0.828693790149893,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.646,0.828913601368691,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.647,0.829132849209739,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.648,0.829351535836177,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.649,0.829569663400085,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.65,0.829787234042553,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.651,0.830004249893753,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.652,0.830220713073005,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.653,0.830436625688851,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.654,0.830651989839119,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.655,0.830866807610994,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.656,0.831081081081081,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.657,0.831294812315479,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.658,0.83150800336984,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.659,0.83172065628944,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.66,0.831932773109244,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.661,0.832144355853966,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.662,0.832355406538139,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.663,0.832565927166178,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.664,0.832775919732441,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.665,0.832985386221294,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.666,0.833194328607173,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.666666666666667,0.833333333333333,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.667,0.833402748854644,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.668,0.833610648918469,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.669,0.833818030743664,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.67,0.83402489626556,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.671,0.834231247409863,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.672,0.834437086092715,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.673,0.834642414220752,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.674,0.834847233691164,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.675,0.835051546391753,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.676,0.835255354200989,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.677,0.835458658988071,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.678,0.835661462612983,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.679,0.835863766926549,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.68,0.836065573770492,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.681,0.836266884977487,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.682,0.836467702371218,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.683,0.836668027766435,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.684,0.836867862969005,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.685,0.837067209775967,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.686,0.83726606997559,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.687,0.83746444534742,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.688,0.837662337662338,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.689,0.83785974868261,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.69,0.838056680161943,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.691,0.838253133845532,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.692,0.838449111470113,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.693,0.838644614764018,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.694,0.83883964544722,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.695,0.839034205231388,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.696,0.839228295819936,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.697,0.839421918908069,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.698,0.839615076182839,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.699,0.839807769323188,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.7,0.84,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.7,0.807692307692308,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.7,0.807692307692308,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.701,0.807913945447561,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.702,0.808135072908672,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.703,0.808355691835952,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.704,0.808575803981623,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.705,0.808795411089866,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.706,0.809014514896868,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.707,0.809233117130866,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.708,0.809451219512195,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.709,0.809668823753331,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.71,0.809885931558935,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.711,0.810102544625902,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.712,0.810318664643399,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.713,0.810534293292914,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.714,0.810749432248297,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.715,0.810964083175803,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.716,0.811178247734139,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.717,0.8113919275745,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.718,0.811605124340618,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.719,0.811817839668799,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.72,0.81203007518797,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.721,0.812241832519715,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.722,0.81245311327832,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.723,0.812663919070813,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.724,0.812874251497006,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.725,0.813084112149533,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.726,0.813293502613891,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.727,0.813502424468482,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.728,0.81371087928465,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.729,0.813918868626721,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.73,0.814126394052045,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.731,0.814333457111029,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.732,0.814540059347181,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.733,0.814746202297147,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.733333333333333,0.814814814814815,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.733333333333333,0.785714285714286,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.733333333333333,0.758620689655172,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.733333333333333,0.733333333333333,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.734,0.733510992671552,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.735,0.733777038269551,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.736,0.734042553191489,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.737,0.73430753902358,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.738,0.73457199734572,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.739,0.734835929731521,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.74,0.735099337748344,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.741,0.735362222957327,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.742,0.735624586913417,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.743,0.735886431165401,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.744,0.736147757255937,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.745,0.736408566721582,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.746,0.736668861092824,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.747,0.736928641894114,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.748,0.73718791064389,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.749,0.737446668854611,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.75,0.737704918032787,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.751,0.737962659679004,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.752,0.738219895287958,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.753,0.73847662634848,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.754,0.738732854343566,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.755,0.738988580750408,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.756,0.739243807040417,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.757,0.739498534679258,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.758,0.73975276512687,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.759,0.740006499837504,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.76,0.74025974025974,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.761,0.740512487836523,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.762,0.740764744005185,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.763,0.741016510197475,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.764,0.741267787839586,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.765,0.741518578352181,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.766,0.74176888315042,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.766666666666667,0.741935483870968,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.767,0.742018703643986,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.768,0.742268041237113,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.769,0.742516897328613,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.77,0.742765273311897,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.771,0.743013170575008,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.772,0.743260590500642,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.773,0.743507534466175,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.774,0.74375400384369,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.775,0.744,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.776,0.744245524296675,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.777,0.744490578090067,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.778,0.744735162731334,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.779,0.744979279566465,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.78,0.745222929936306,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.781,0.745466115176583,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.782,0.745708836617928,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.783,0.7459510955859,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.784,0.746192893401015,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.785,0.746434231378764,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.786,0.746675110829639,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.787,0.746915533059158,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.788,0.747155499367889,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.789,0.747395011051468,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.79,0.747634069400631,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.791,0.747872675701229,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.792,0.748110831234257,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.793,0.748348537275873,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.794,0.748585795097423,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.795,0.748822605965463,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.796,0.749058971141782,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.797,0.749294891883422,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.798,0.749530369442705,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.799,0.749765405067251,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.8,0.75,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.801,0.750234155479238,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.802,0.750467872738615,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.803,0.750701153007167,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.804,0.75093399750934,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.805,0.751166407465008,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.806,0.751398384089497,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.807,0.751629928593604,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.808,0.751861042183623,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.809,0.752091726061357,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.81,0.752321981424149,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
"cGAN",0.811,0.752551809464893,"1","Precision-Recall Curve","cGAN (AUPRC=0.890)"
