"method","obsNum","PB","dataset"
"missForest","obsNum=200",0.146812427671387,"KORA multi-omics"
"missForest","obsNum=200",0.916151764006078,"KORA multi-omics"
"missForest","obsNum=200",1.40361782443964,"KORA multi-omics"
"missForest","obsNum=200",0.592836933670438,"KORA multi-omics"
"missForest","obsNum=200",0.194879445651319,"KORA multi-omics"
"missForest","obsNum=200",0.291138555231763,"KORA multi-omics"
"missForest","obsNum=50",0.229647000443433,"KORA multi-omics"
"missForest","obsNum=50",0.0487750462724896,"KORA multi-omics"
"missForest","obsNum=50",0.165840945505008,"KORA multi-omics"
"missForest","obsNum=50",0.143264515759115,"KORA multi-omics"
"missForest","obsNum=50",0.323427425343982,"KORA multi-omics"
"missForest","obsNum=50",0.291852860081886,"KORA multi-omics"
"missForest","obsNum=50",0.024777441027337,"KORA multi-omics"
"missForest","obsNum=50",0.0305183831730801,"KORA multi-omics"
"missForest","obsNum=50",0.0215330357889702,"KORA multi-omics"
"missForest","obsNum=50",0.225777791354181,"KORA multi-omics"
"missForest","obsNum=50",0.0391197813634333,"KORA multi-omics"
"missForest","obsNum=50",0.0854776516094114,"KORA multi-omics"
"missForest","obsNum=50",3.17070432472467,"KORA multi-omics"
"missForest","obsNum=50",0.0233775981673558,"KORA multi-omics"
"missForest","obsNum=50",0.0685561046505026,"KORA multi-omics"
"missForest","obsNum=50",0.157061921586859,"KORA multi-omics"
"missForest","obsNum=50",0.331492270308976,"KORA multi-omics"
"missForest","obsNum=50",0.0316184921745315,"KORA multi-omics"
"missForest","obsNum=50",0.260637067959126,"KORA multi-omics"
"missForest","obsNum=50",0.305981614047428,"KORA multi-omics"
"missForest","obsNum=50",0.0981686860507019,"KORA multi-omics"
"missForest","obsNum=50",0.0636309857699312,"KORA multi-omics"
"missForest","obsNum=50",0.371757503158821,"KORA multi-omics"
"missForest","obsNum=50",2.0922831096131,"KORA multi-omics"
"missForest","obsNum=50",0.262612310175357,"KORA multi-omics"
"missForest","obsNum=50",0.135988420153826,"KORA multi-omics"
"missForest","obsNum=50",1.88295454436831,"KORA multi-omics"
"missForest","obsNum=50",0.227983612733874,"KORA multi-omics"
"missForest","obsNum=50",0.169615950211517,"KORA multi-omics"
"missForest","obsNum=50",0.106286061104491,"KORA multi-omics"
"missForest","obsNum=50",0.24195457746748,"KORA multi-omics"
"missForest","obsNum=50",0.625774600177215,"KORA multi-omics"
"missForest","obsNum=50",0.192601937239331,"KORA multi-omics"
"missForest","obsNum=50",0.129122759261077,"KORA multi-omics"
"missForest","obsNum=50",0.666510150500154,"KORA multi-omics"
"missForest","obsNum=50",0.0537775891764258,"KORA multi-omics"
"missForest","obsNum=50",0.0832263745573135,"KORA multi-omics"
"missForest","obsNum=50",0.0354223256625842,"KORA multi-omics"
"missForest","obsNum=50",0.0690343133444591,"KORA multi-omics"
"missForest","obsNum=50",0.315533056278817,"KORA multi-omics"
"missForest","obsNum=50",0.385425458279733,"KORA multi-omics"
"missForest","obsNum=50",0.0753021983566827,"KORA multi-omics"
"missForest","obsNum=50",0.0479319929911703,"KORA multi-omics"
"missForest","obsNum=50",0.111631182984498,"KORA multi-omics"
"missForest","obsNum=50",0.0349511187138037,"KORA multi-omics"
"missForest","obsNum=50",0.0567983259184318,"KORA multi-omics"
"missForest","obsNum=50",0.0624459292326353,"KORA multi-omics"
